	id	title	total.gross	distributer	genre	release.date	runtime	budget	MPAA.rating
1371	mylifeinruins.htm	My Life in Ruins 	8665206	Fox Searchlight	Comedy	5/6/09	1 hrs. 38 min.	N/A	PG-13
1372	mynameisbruce.htm	My Name Is Bruce 	173066	Image Entertainment	Horror Comedy	31/10/08	1 hrs. 26 min.	N/A	R
1373	mynameiskhan.htm	My Name is Khan 	4018771	Fox Searchlight	Drama	12/2/10	2 hrs. 25 min.	N/A	PG-13
1374	myoneandonly.htm	My One and Only 	2479538	Freestyle Releasing	Period Comedy	21/8/09	1 hrs. 25 min.	N/A	PG-13
1375	myperestroika.htm	My Perestroika 	242707	International Film Circuit	Documentary	23/3/11	1 hrs. 28 min.	N/A	Unrated
1376	mysisterskeeper.htm	My Sister's Keeper 	49200230	Warner Bros.	Drama	26/6/09	1 hrs. 46 min.	$30 million	PG-13
1377	mysoultotake.htm	My Soul to Take 	14744435	Universal	Horror	8/10/10	1 hrs. 47 min.	$25 million	R
1378	mysteriesoflisbon.htm	Mysteries of Lisbon 	NA	Music Box Films	Foreign	5/8/11	4 hrs. 32 min.	N/A	Unrated
1379	mysteriesofpittsburgh.htm	The Mysteries of Pittsburgh 	80238	Peace Arch Entertainment	Comedy / Drama	10/4/09	1 hrs. 35 min.	N/A	R
1380	mysteryteam.htm	Mystery Team 	89442	Roadside Attractions	Comedy	28/8/09	1 hrs. 45 min.	N/A	R
1381	mythofanamericansleepover.htm	The Myth of the American Sleepover 	41045	IFC	Comedy / Drama	22/7/11	1 hrs. 36 min.	N/A	Unrated
1382	mywinnipeg.htm	My Winnipeg 	159363	IFC	Drama	13/6/08	1 hrs. 20 min.	N/A	Unrated
1383	nacholibre.htm	Nacho Libre 	80197993	Paramount	Sports Comedy	16/6/06	1 hrs. 40 min.	$35 million	PG
1384	nakedboyssinging.htm	Naked Boys Singing 	25526	TLA Releasing	Musical	12/10/07	1 hrs. 35 min.	N/A	Unrated
1385	namasteylondon.htm	Namastey London 	1207007	Eros	Foreign	23/3/07	2 hrs. 17 min.	N/A	Unrated
1386	namesake.htm	The Namesake 	13569248	Fox Searchlight	Drama	9/3/07	2 hrs. 2 min.	$9.5 million	PG-13
1387	namesoflove.htm	The Names of Love 	NA	Music Box Films	Foreign	24/6/11	1 hrs. 40 min.	N/A	R
1388	nancydrew.htm	Nancy Drew 	25612520	Warner Bros.	Family Adventure	15/6/07	1 hrs. 39 min.	N/A	PG
1389	nanking.htm	Nanking 	161182	ThinkFilm	Documentary	12/12/07	1 hrs. 28 min.	N/A	R
1390	nannydiaries.htm	The Nanny Diaries 	25930652	MGM (Weinstein)	Comedy / Drama	24/8/07	1 hrs. 46 min.	N/A	PG-13
1391	nannymcphee2.htm	Nanny McPhee Returns 	29011215	Universal	Family	20/8/10	1 hrs. 40 min.	$35 million	PG
1392	narnia2.htm	The Chronicles of Narnia: Prince Caspian 	141621490	Buena Vista	Fantasy	16/5/08	2 hrs. 20 min.	$225 million	PG
1393	narnia3.htm	The Chronicles of Narnia: The Voyage of the Dawn Treader 	104386950	Fox	Fantasy	10/12/10	1 hrs. 52 min.	$155 million	PG
1394	nationaltreasure2.htm	National Treasure: Book of Secrets 	219964115	Buena Vista	Adventure	21/12/07	2 hrs. 4 min.	N/A	PG
1395	nativity.htm	The Nativity Story 	37629831	New Line	Period Drama	1/12/06	1 hrs. 40 min.	$35 million	PG
1396	natureofexistence.htm	The Nature of Existence 	54645	Walking Shadows	Documentary	18/6/10	1 hrs. 34 min.	N/A	Unrated
1397	nenette.htm	Nenette 	18009	Kino	Documentary	22/12/10	1 hrs. 10 min.	N/A	Unrated
1398	neshoba.htm	Neshoba: The Price of Freedom 	19245	First Run	Documentary	13/8/10	1 hrs. 26 min.	N/A	Unrated
1399	neverbackdown.htm	Never Back Down 	24850922	Summit Entertainment	Action Drama	14/3/08	1 hrs. 50 min.	$20 million	PG-13
1400	neverletmego.htm	Never Let Me Go 	2434652	Fox Searchlight	Drama / Thriller	15/9/10	1 hrs. 44 min.	$15 million	R
1401	newintown.htm	New in Town 	16734283	Lionsgate	Romantic Comedy	30/1/09	1 hrs. 36 min.	N/A	PG
1402	newmoon.htm	The Twilight Saga: New Moon 	296623634	Summit Entertainment	Romance	20/11/09	2 hrs. 10 min.	$50 million	PG-13
1403	newtwenty.htm	The New Twenty 	17625	Argot Pictures	Drama	20/3/09	1 hrs. 32 min.	N/A	Unrated
1404	newyork09.htm	New York 	997437	Yash Raj	Foreign	26/6/09	2 hrs. 34 min.	N/A	Unrated
1405	newyorkiloveyou.htm	"New York, I Love You "	1588015	Vivendi Entertainment	Romance	16/10/09	1 hrs. 43 min.	N/A	R
1406	next.htm	Next 	18211013	Paramount	Sci-Fi Thriller	27/4/07	1 hrs. 36 min.	N/A	PG-13
1407	nextdayair.htm	Next Day Air 	10027047	Summit Entertainment	Action Comedy	8/5/09	1 hrs. 24 min.	N/A	R
1408	nextthreedays.htm	The Next Three Days 	21148651	Lionsgate	Action Thriller	19/11/10	2 hrs. 2 min.	$30 million	PG-13
1409	nickandnorahsinfiniteplaylist.htm	Nick and Norah's Infinite Playlist 	31487293	Sony / Columbia	Drama	3/10/08	1 hrs. 30 min.	$10 million	PG-13
1410	nightatthemuseum.htm	Night at the Museum 	250863268	Fox	Family Adventure	22/12/06	1 hrs. 48 min.	N/A	PG
1411	nightatthemuseum2.htm	Night at the Museum: Battle of the Smithsonian 	177243721	Fox	Family Adventure	22/5/09	1 hrs. 45 min.	$150 million	PG
1412	nightcatchesus.htm	Night Catches Us 	76185	Magnolia	Drama	3/12/10	1 hrs. 28 min.	N/A	R
1413	nightchroniclesdevil.htm	Devil 	33601190	Universal	Horror	17/9/10	1 hrs. 20 min.	N/A	PG-13
1414	nightlistener.htm	The Night Listener 	7836393	Miramax	Thriller	4/8/06	1 hrs. 30 min.	N/A	R
1415	nightmareonelmstreet10.htm	A Nightmare on Elm Street 	63075011	Warner Bros. (New Line)	Horror	30/4/10	1 hrs. 30 min.	$35 million	R
1416	nightsinrodanthe.htm	Nights in Rodanthe 	41850659	Warner Bros.	Romance	26/9/08	1 hrs. 37 min.	N/A	PG-13
1417	nimsisland.htm	Nim's Island 	48006762	Fox	Family Adventure	4/4/08	1 hrs. 35 min.	$37 million	PG
1418	ninasheavenlydelights.htm	Nina's Heavenly Delights 	9936	Regent Releasing	Comedy	21/11/07	1 hrs. 36 min.	N/A	PG-13
1419	nine.htm	Nine 	19676965	Weinstein Company	Drama	18/12/09	1 hrs. 50 min.	$80 million	PG-13
1420	ninenationanimation.htm	Nine Nation Animation 	38382	The World According to Shorts	Animation	29/9/10	1 hrs. 22 min.	N/A	Unrated
1421	nines.htm	The Nines 	63165	Newmarket	Drama	31/8/07	1 hrs. 42 min.	N/A	R
1422	ninjaassassin.htm	Ninja Assassin 	38122883	Warner Bros.	Action	25/11/09	1 hrs. 39 min.	$40 million	R
1423	noahsarc.htm	Noah's Arc: Jumping the Broom 	532878	Logo Features	Comedy / Drama	24/10/08	1 hrs. 41 min.	N/A	R
1424	nocountryforoldmen.htm	No Country for Old Men 	74283625	Miramax	Crime Drama	9/11/07	2 hrs. 2 min.	N/A	R
1425	noendinsight.htm	No End in Sight 	1433319	Magnolia	Documentary	27/7/07	1 hrs. 42 min.	N/A	Unrated
1426	noerestu.htm	"No Eres Tu, Soy Yo "	1339911	Lionsgate	Foreign	8/4/11	1 hrs. 45 min.	N/A	PG-13
1427	noimpactman.htm	No Impact Man 	100028	Oscilloscope Pictures	Documentary	11/9/09	1 hrs. 33 min.	N/A	Unrated
1428	noise.htm	Noise 	16513	ThinkFilm	Drama	9/5/08	1 hrs. 30 min.	N/A	Unrated
1429	nomad.htm	Nomad 	79123	Weinstein Company	Period Action	16/3/07	1 hrs. 51 min.	N/A	R
1430	noonekilledjessica.htm	No One Killed Jessica 	440525	UTV Communications	Foreign	7/1/11	2 hrs. 10 min.	N/A	Unrated
1431	nooneknowsaboutpersiancats.htm	No One Knows About Persian Cats 	81768	IFC	Drama	16/4/10	1 hrs. 46 min.	N/A	Unrated
1432	norbit.htm	Norbit 	95673607	Paramount (DreamWorks)	Romantic Comedy	9/2/07	1 hrs. 50 min.	$60 million	PG-13
1433	noregret.htm	No Regret 	15347	Regent Releasing	Foreign	25/7/08	1 hrs. 54 min.	N/A	R
1434	noreservations.htm	No Reservations 	43107979	Warner Bros.	Romantic Comedy	27/7/07	1 hrs. 45 min.	N/A	PG
1435	norestraint.htm	No Restraint 	16136	IFC	Documentary	20/12/06	1 hrs. 11 min.	N/A	Unrated
1436	northface.htm	North Face 	711421	Music Box Films	Historical Drama	29/1/10	2 hrs. 6 min.	N/A	Unrated
1437	noteasilybroken.htm	Not Easily Broken 	10572742	Sony / Screen Gems	Drama	9/1/09	1 hrs. 39 min.	$5 million	PG-13
1438	notesonascandal.htm	Notes on a Scandal 	17510118	Fox Searchlight	Drama	25/12/06	1 hrs. 38 min.	N/A	R
1439	notforgotten.htm	Not Forgotten 	53744	Anchor Bay Films	Thriller	15/5/09	1 hrs. 40 min.	N/A	R
1440	nothingliketheholidays.htm	Nothing Like the Holidays 	7503736	Overture Films	Comedy	12/12/08	1 hrs. 39 min.	N/A	PG-13
1441	notorious08.htm	Notorious 	36843682	Fox Searchlight	Music Drama	16/1/09	2 hrs. 2 min.	$20 million	R
1442	notoriousbettiepage.htm	The Notorious Bettie Page 	1415082	Picturehouse	Period Drama	14/4/06	1 hrs. 31 min.	N/A	R
1443	notquitehollywood.htm	Not Quite Hollywood 	21152	Magnolia	Documentary	31/7/09	1 hrs. 40 min.	N/A	R
1444	nottingham.htm	Robin Hood 	105269730	Universal	Period Adventure	14/5/10	2 hrs. 28 min.	$200 million	PG-13
1445	nowhereboy.htm	Nowhere Boy 	1457248	Weinstein Company	Drama	8/10/10	1 hrs. 38 min.	N/A	R
1446	nsecure.htm	N'Secure 	2595644	Freestyle Releasing	Drama	15/10/10	1 hrs. 49 min.	$1.6 million	R
1447	number23.htm	The Number 23 	35193167	New Line	Thriller	23/2/07	1 hrs. 35 min.	$30 million	R
1448	nurseryuniversity.htm	Nursery University 	26042	Variance Films	Documentary	24/4/09	1 hrs. 30 min.	N/A	Unrated
1449	nutcracker3d.htm	The Nutcracker in 3D 	195459	Freestyle Releasing	Fantasy	24/11/10	1 hrs. 48 min.	$90 million	PG
1450	oath.htm	The Oath 	42273	Zeitgeist	Documentary	7/5/10	1 hrs. 30 min.	N/A	Unrated
1451	observeandreport.htm	Observe and Report 	24007324	Warner Bros.	Comedy	10/4/09	1 hrs. 46 min.	$18 million	R
1452	obsessed.htm	Obsessed 	68261644	Sony / Screen Gems	Thriller	24/4/09	1 hrs. 45 min.	$20 million	PG-13
1453	oceans.htm	Oceans 	19422319	Buena Vista	Documentary	22/4/10	1 hrs. 43 min.	$80 million	G
1454	oceans13.htm	Ocean's Thirteen 	117154724	Warner Bros.	Crime Comedy	8/6/07	1 hrs. 53 min.	N/A	PG-13
1455	octobercountry.htm	October Country 	26185	International Film Circuit	Documentary	12/2/10	1 hrs. 20 min.	N/A	Unrated
1456	octubre.htm	Octubre 	NA	New Yorker	Foreign	6/5/11	1 hrs. 23 min.	N/A	Unrated
1457	offside.htm	Offside 	180530	Sony Classics	Foreign	23/3/07	1 hrs. 28 min.	N/A	PG
1458	offtheblack.htm	Off the Black 	24425	ThinkFilm	Comedy / Drama	8/12/06	1 hrs. 32 min.	N/A	R
1459	ofgodsandmen.htm	Of Gods and Men 	3954651	Sony Classics	Foreign	25/2/11	2 hrs. 2 min.	N/A	PG-13
1460	oftimeandthecity.htm	Of Time and the City 	32677	Strand	Documentary	21/1/09	1 hrs. 12 min.	N/A	Unrated
1461	ohinohio.htm	The OH in Ohio 	418689	Cyan Pictures	Romantic Comedy	14/7/06	1 hrs. 31 min.	$5 million	Unrated
1462	ohorten.htm	O'Horten 	302232	Sony Classics	Foreign	22/5/09	1 hrs. 30 min.	N/A	PG-13
1463	ojerusalem.htm	O Jerusalem 	234480	IDP	Historical Drama	17/10/07	1 hrs. 40 min.	N/A	R
1464	olddogs.htm	Old Dogs 	49492060	Buena Vista	Family Comedy	25/11/09	1 hrs. 28 min.	$35 million	PG
1465	oldjoy.htm	Old Joy 	255923	Kino	Drama	25/8/06	1 hrs. 16 min.	N/A	Unrated
1466	omen666.htm	The Omen 	54607383	Fox	Horror	6/6/06	1 hrs. 45 min.	$25 million	R
1467	omkara.htm	Omkara 	1244576	Eros	Foreign	28/7/06	2 hrs. 30 min.	N/A	Unrated
1468	omshantiom.htm	Om Shanti Om 	3597372	Eros	Foreign	9/11/07	2 hrs. 40 min.	N/A	Unrated
1469	once.htm	Once 	9439923	Fox Searchlight	Music Drama	16/5/07	1 hrs. 25 min.	"$150,000 "	R
1470	onceinalifetime.htm	Once in a Lifetime 	144601	Miramax	Documentary	7/7/06	1 hrs. 33 min.	N/A	PG-13
1471	ondine.htm	Ondine 	550472	Magnolia	Drama	4/6/10	1 hrs. 42 min.	$12 million	PG-13
1472	oneday.htm	One Day 	13843771	Focus Features	Romance	19/8/11	1 hrs. 47 min.	$15 million	PG-13
1473	onedayyoullunderstand.htm	One Day You'll Understand 	145642	Kino	Foreign	31/10/08	1 hrs. 30 min.	N/A	Unrated
1474	onemissedcall.htm	One Missed Call 	26890041	Warner Bros.	Horror	4/1/08	1 hrs. 27 min.	$20 million	PG-13
1475	onenightwiththeking.htm	One Night with the King 	13395961	8X Entertainment	Period Drama	13/10/06	2 hrs. 3 min.	$20 million	PG
1476	onetoanother.htm	One to Another 	18435	Strand	Foreign	29/6/07	1 hrs. 35 min.	N/A	Unrated
1477	ongbak2.htm	Ong Bak 2: The Beginning 	102458	Magnolia	Action	23/10/09	1 hrs. 21 min.	N/A	R
1478	onlyhuman.htm	Only Human 	284961	Magnolia	Foreign	16/6/06	1 hrs. 28 min.	N/A	R
1479	opaldream.htm	Opal Dream 	14443	Strand	Drama	22/11/06	1 hrs. 26 min.	N/A	PG
1480	openseason06.htm	Open Season 	85105259	Sony / Columbia	Animation	29/9/06	1 hrs. 40 min.	$85 million	PG
1481	operationfilmmaker.htm	Operation Filmmaker 	11573	Icarus Films	Documentary	4/6/08	1 hrs. 35 min.	N/A	Unrated
1482	orderofmyths.htm	The Order of Myths 	62645	Cinema Guild	Documentary	25/7/08	1 hrs. 37 min.	N/A	Unrated
1483	orphan09.htm	Orphan 	41596251	Warner Bros.	Horror	24/7/09	2 hrs. 3 min.	N/A	R
1484	orphanage.htm	The Orphanage 	7161284	Picturehouse	Foreign / Horror	28/12/07	1 hrs. 38 min.	N/A	R
1485	oss117.htm	"OSS 117: Cairo, Nest of Spies "	303543	Music Box Films	Foreign	9/5/08	1 hrs. 39 min.	N/A	Unrated
1486	oss117lostinrio.htm	OSS 117: Lost in Rio 	89375	Music Box Films	Foreign	7/5/10	1 hrs. 37 min.	N/A	Unrated
1487	otherboleyngirl.htm	The Other Boleyn Girl 	26814957	Sony / Columbia	Period Drama	29/2/08	1 hrs. 54 min.	$35 million	PG-13
1488	otherendoftheline.htm	The Other End of the Line 	115592	MGM	Romance	31/10/08	1 hrs. 46 min.	N/A	PG-13
1489	otherman.htm	The Other Man 	149528	Image Entertainment	Drama	11/9/09	1 hrs. 30 min.	N/A	Unrated
1490	otherwoman.htm	The Other Woman 	25423	IFC	Drama	4/2/11	1 hrs. 42 min.	N/A	R
1491	ottoorupwiththedeadpeople.htm	"Otto; or, Up with the Dead People "	11295	Strand	Horror Comedy	7/11/08	1 hrs. 35 min.	N/A	Unrated
1492	ourbrandiscrisis.htm	Our Brand Is Crisis 	166750	Koch Lorber Films	Documentary	1/3/06	1 hrs. 27 min.	N/A	Unrated
1493	ourcitydreams.htm	Our City Dreams 	34972	First Run	Documentary	6/2/09	1 hrs. 25 min.	N/A	Unrated
1494	ourfamilywedding.htm	Our Family Wedding 	20255281	Fox Searchlight	Comedy	12/3/10	1 hrs. 30 min.	N/A	PG-13
1495	ouridiotbrother.htm	Our Idiot Brother 	24816118	Weinstein Company	Comedy	26/8/11	1 hrs. 30 min.	$5 million	R
1496	outkast.htm	Idlewild 	12571185	Universal	Musical	25/8/06	1 hrs. 30 min.	N/A	R
1497	outlander.htm	Outlander 	166003	Third Rail Releasing	Sci-Fi Adventure	23/1/09	1 hrs. 55 min.	$50 million	R
1498	outrage09.htm	Outrage 	287198	Magnolia	Documentary	8/5/09	1 hrs. 29 min.	N/A	R
1499	outsourced.htm	Outsourced 	163561	Truly Indie	Comedy	28/9/07	1 hrs. 43 min.	N/A	PG-13
1500	overherdeadbody.htm	Over Her Dead Body 	7563670	New Line	Fantasy Comedy	1/2/08	1 hrs. 35 min.	N/A	PG-13
1501	overthehedge.htm	Over the Hedge 	155019340	Paramount (DreamWorks)	Animation	19/5/06	1 hrs. 27 min.	N/A	PG
1502	owlandthesparrow.htm	Owl and the Sparrow 	47071	Wave Releasing	Foreign	16/1/09	1 hrs. 37 min.	N/A	PG
1503	oyeluckyluckyoye.htm	"Oye Lucky, Lucky Oye "	80037	UTV Communications	Foreign	26/11/08	2 hrs. 20 min.	N/A	Unrated
1504	p2.htm	P2 	3995018	Summit Entertainment	Horror Thriller	9/11/07	1 hrs. 38 min.	N/A	R
1505	pageturner.htm	The Page Turner 	209659	Tartan	Foreign	23/3/07	1 hrs. 25 min.	N/A	Unrated
1506	paintedveil.htm	The Painted Veil 	8060487	Warner Independent	Period Drama	20/12/06	2 hrs. 4 min.	N/A	PG-13
1507	pandorum.htm	Pandorum 	10330853	Overture Films	Sci-Fi Horror	25/9/09	1 hrs. 48 min.	$33 million	R
1508	panslabyrinth.htm	Pan's Labyrinth 	37634615	Picturehouse	Foreign / Horror	29/12/06	1 hrs. 52 min.	$19 million	R
1509	paperdolls.htm	Paper Dolls 	36577	Strand	Documentary	6/9/06	1 hrs. 20 min.	N/A	Unrated
1510	paperheart.htm	Paper Heart 	1274062	Overture Films	Comedy	7/8/09	1 hrs. 29 min.	N/A	PG-13
1511	paprika.htm	Paprika 	882267	Sony Classics	Animation	25/5/07	1 hrs. 30 min.	N/A	R
1512	paranoidpark.htm	Paranoid Park 	486767	IFC	Drama	7/3/08	1 hrs. 20 min.	N/A	R
1513	paranormalactivity.htm	Paranormal Activity 	107918810	Paramount	Horror	25/9/09	1 hrs. 39 min.	"$15,000 "	R
1514	paranormalactivity2.htm	Paranormal Activity 2 	84752907	Paramount	Horror	22/10/10	1 hrs. 31 min.	$3 million	R
1515	paris09.htm	Paris 	1010194	IFC	Foreign	18/9/09	2 hrs. 10 min.	N/A	R
1516	paris36.htm	Paris 36 	851540	Sony Classics	Foreign	3/4/09	2 hrs. 0 min.	N/A	PG-13
1517	parisjetaime.htm	"Paris, je t'aime "	4899278	First Look	Romance	4/5/07	2 hrs. 1 min.	N/A	R
1518	partner.htm	Partner 	1062840	Eros	Foreign	20/7/07	2 hrs. 21 min.	N/A	Unrated
1519	passione.htm	Passione 	255355	Abramorama	Concert	22/6/11	1 hrs. 30 min.	N/A	Unrated
1520	pathfinder.htm	Pathfinder: Legend of the Ghost Warrior 	10232081	Fox	Period Adventure	13/4/07	1 hrs. 28 min.	$45 million	R
1521	pathology.htm	Pathology 	109846	MGM	Horror Thriller	18/4/08	1 hrs. 33 min.	N/A	R
1522	patrikage15.htm	"Patrik, Age 1.5 "	57468	Regent Releasing	Foreign	14/8/09	1 hrs. 43 min.	N/A	PG-13
1523	paul.htm	Paul 	37412945	Universal	Sci-Fi Comedy	18/3/11	1 hrs. 40 min.	$40 million	R
1524	pdr.htm	Pride 	7057600	Lionsgate	Sports Drama	23/3/07	1 hrs. 44 min.	N/A	PG
1525	peacefulwarrior.htm	Peaceful Warrior 	1066748	Lionsgate	Drama	2/6/06	2 hrs. 0 min.	N/A	PG-13
1526	peeplilive.htm	Peepli Live 	757951	UTV Communications	Foreign	13/8/10	1 hrs. 44 min.	N/A	Unrated
1527	penelope.htm	Penelope 	10011996	Summit Entertainment	Fantasy Drama	29/2/08	1 hrs. 29 min.	N/A	PG
1528	peopleivesleptwith.htm	The People I've Slept With 	19137	People Pictures	Comedy	13/8/10	1 hrs. 29 min.	N/A	Unrated
1529	percyjackson.htm	Percy Jackson &amp; The Olympians: The Lightning Thief 	88768303	Fox	Fantasy	12/2/10	2 hrs. 0 min.	$95 million	PG
1530	perestroika.htm	Perestroika 	26064	Strand	Unknown	20/3/09	1 hrs. 56 min.	N/A	Unrated
1531	perfectgame.htm	The Perfect Game 	1037071	IndustryWorks	Sports Drama	16/4/10	1 hrs. 58 min.	N/A	PG
1532	perfectgetaway.htm	A Perfect Getaway 	15515460	Universal	Thriller	7/8/09	1 hrs. 37 min.	$14 million	R
1533	perfectholiday.htm	The Perfect Holiday 	5812781	Yari Film Group	Family Comedy	12/12/07	2 hrs. 8 min.	N/A	PG
1534	perfecthost.htm	The Perfect Host 	48764	Magnolia	Thriller	1/7/11	1 hrs. 34 min.	N/A	R
1535	perfectstranger.htm	Perfect Stranger 	23984949	Sony (Revolution)	Thriller	13/4/07	1 hrs. 49 min.	N/A	R
1536	perfume.htm	Perfume - The Story of a Murderer 	2223293	Paramount (DreamWorks)	Thriller	27/12/06	2 hrs. 27 min.	$60 million	R
1537	persepolis.htm	Persepolis 	4445756	Sony Classics	Animation	25/12/07	1 hrs. 35 min.	N/A	PG-13
1538	peteseeger.htm	Pete Seeger: The Power of Song 	88312	Weinstein Company	Documentary	26/10/07	1 hrs. 33 min.	N/A	PG
1539	phatgirlz.htm	Phat Girlz 	7061128	Fox Searchlight	Comedy	7/4/06	1 hrs. 39 min.	$3 million	PG-13
1540	philochs.htm	Phil Ochs: There But For Fortune 	263723	First Run	Documentary	5/1/11	1 hrs. 37 min.	N/A	Unrated
1541	pianomania.htm	Pianomania 	NA	First Run	Documentary	27/5/11	1 hrs. 33 min.	N/A	Unrated
1542	pianotunerofearthquakes.htm	The Piano Tuner of Earthquakes 	29121	Zeitgeist	Foreign	17/11/06	1 hrs. 39 min.	N/A	Unrated
1543	pierrepoint.htm	Pierrepoint - The Last Hangman 	23192	IFC	Drama	1/6/07	1 hrs. 30 min.	N/A	R
1544	pierrotlefou07.htm	Pierrot le Fou 	52640	Janus Films	Foreign	15/6/07	1 hrs. 50 min.	N/A	Unrated
1545	pineappleexpress.htm	Pineapple Express 	87341380	Sony / Columbia	Action Comedy	6/8/08	1 hrs. 45 min.	$27 million	R
1546	pingpongplaya.htm	Ping Pong Playa 	77907	IFC	Sports Comedy	5/9/08	1 hrs. 36 min.	N/A	PG-13
1547	pinkpanther2.htm	The Pink Panther 2 	35922978	Sony / Columbia	Action Comedy	6/2/09	1 hrs. 32 min.	N/A	PG
1548	piranha3d.htm	Piranha 3D 	25003155	Weinstein / Dimension	Horror	20/8/10	1 hrs. 29 min.	$24 million	R
1549	piratesofthecaribbean2.htm	Pirates of the Caribbean: Dead Man's Chest 	423315812	Buena Vista	Period Adventure	7/7/06	2 hrs. 31 min.	$225 million	PG-13
1550	piratesofthecaribbean3.htm	Pirates of the Caribbean: At World's End 	309420425	Buena Vista	Period Adventure	25/5/07	2 hrs. 48 min.	$300 million	PG-13
1551	piratesofthecaribbean4.htm	Pirates of the Caribbean: On Stranger Tides 	241071802	Buena Vista	Period Adventure	20/5/11	2 hrs. 17 min.	$250 million	PG-13
1552	pirateswhodontdoanything.htm	The Pirates Who Don't Do Anything 	12981269	Universal	Animation	11/1/08	1 hrs. 25 min.	N/A	G
1553	planet51.htm	Planet 51 	42194060	Sony / Columbia	Animation	20/11/09	1 hrs. 31 min.	$70 million	PG
1554	planetbboy.htm	Planet B-Boy 	273870	Elephant Eye Films	Documentary	21/3/08	1 hrs. 41 min.	N/A	Unrated
1555	playthegame.htm	Play the Game 	659483	Slowhand Cinema	Romantic Comedy	27/2/09	1 hrs. 45 min.	N/A	PG-13
1556	pleasegive.htm	Please Give 	4033574	Sony Classics	Comedy / Drama	30/4/10	1 hrs. 30 min.	$3 million	R
1557	pointblank.htm	Point Blank 	708215	Magnolia	Foreign	29/7/11	1 hrs. 24 min.	N/A	R
1558	ponyo.htm	Ponyo 	15090399	Buena Vista	Animation	14/8/09	1 hrs. 40 min.	N/A	G
1559	pool08.htm	The Pool 	95102	Vitagraph	Comedy / Drama	3/9/08	1 hrs. 38 min.	N/A	Unrated
1560	poseidon.htm	Poseidon 	60674817	Warner Bros.	Action Drama	12/5/06	1 hrs. 39 min.	$160 million	PG-13
1561	posterboy.htm	Posterboy 	62062	Regent Releasing	Drama	11/8/06	1 hrs. 38 min.	N/A	R
1562	postgrad.htm	Post Grad 	6380019	Fox	Comedy	21/8/09	1 hrs. 29 min.	N/A	PG-13
1563	potiche.htm	Potiche 	1618844	Music Box Films	Foreign	25/3/11	1 hrs. 43 min.	N/A	R
1564	prairiehomecompanion.htm	A Prairie Home Companion 	20342852	Picturehouse	Comedy	9/6/06	1 hrs. 40 min.	N/A	PG-13
1565	prayingwithlior.htm	Praying with Lior 	82553	First Run	Documentary	1/2/08	1 hrs. 27 min.	N/A	Unrated
1566	praythedevilbacktohell.htm	Pray the Devil Back to Hell 	90066	Balcony Releasing	Documentary	7/11/08	1 hrs. 12 min.	N/A	Unrated
1567	preacherskid.htm	Preacher's Kid 	515065	8X Entertainment	Drama	29/1/10	1 hrs. 41 min.	N/A	PG-13
1568	preciouspush.htm	Precious: Based on the Novel &quot;Push&quot; by Sapphire 	47566524	Lionsgate	Drama	6/11/09	1 hrs. 49 min.	$10 million	R
1569	predators.htm	Predators 	52000688	Fox	Sci-Fi Horror	9/7/10	1 hrs. 47 min.	$40 million	R
1570	premonition.htm	Premonition 	47852604	Sony / Columbia	Thriller	16/3/07	1 hrs. 50 min.	$20 million	PG-13
1571	pressurecooker.htm	Pressure Cooker 	44803	BEV Pictures	Documentary	27/5/09	1 hrs. 39 min.	N/A	Unrated
1572	prestige.htm	The Prestige 	53089891	Buena Vista	Fantasy Drama	20/10/06	2 hrs. 15 min.	$40 million	PG-13
1573	priceless.htm	Priceless 	2165188	Samuel Goldwyn	Foreign	30/3/08	1 hrs. 44 min.	N/A	PG-13
1574	prideandglory.htm	Pride &amp; Glory 	15740721	Warner Bros. (New Line)	Crime Drama	24/10/08	2 hrs. 5 min.	$30 million	R
1575	priest07.htm	Priest 	29136626	Sony / Screen Gems	Action Horror	13/5/11	1 hrs. 27 min.	$60 million	PG-13
1576	primeval.htm	Primeval 	10597734	Buena Vista	Horror Thriller	12/1/07	1 hrs. 34 min.	N/A	R
1577	primolevisjourney.htm	Primo Levi's Journey 	22026	Cinema Guild	Documentary	17/8/07	1 hrs. 31 min.	N/A	Unrated
1578	princeofpersia.htm	Prince of Persia: The Sands of Time 	90759676	Buena Vista	Adventure	28/5/10	1 hrs. 55 min.	$200 million	PG-13
1579	princesas.htm	Princesas 	29472	IFC	Foreign	23/8/06	1 hrs. 53 min.	N/A	Unrated
1580	princessandthefrog.htm	The Princess and the Frog 	104400899	Buena Vista	Animation	25/11/09	1 hrs. 35 min.	$105 million	G
1581	princesskaiulani.htm	Princess Kaiulani 	883887	Roadside Attractions	Drama	14/5/10	1 hrs. 37 min.	$9 million	PG
