"","id","role","playerid","name","minor"
"23728","wheninrome.htm","Actor","joshduhamel.htm","Josh Duhamel",""
"23729","wheninrome.htm","Composer","christopheryoung.htm","Christopher Young",""
"23735","whenyourestrange.htm","Actor","johnnydepp.htm","Johnny Depp","*"
"23740","whereintheworldisosamabinladen.htm","Director","morganspurlock.htm","Morgan Spurlock",""
"23741","whereintheworldisosamabinladen.htm","Writer","morganspurlock.htm","Morgan Spurlock",""
"23742","whereintheworldisosamabinladen.htm","Producer","morganspurlock.htm","Morgan Spurlock",""
"23758","wherethewildthingsare.htm","Actor","chriscooper.htm","Chris Cooper","*"
"23759","wherethewildthingsare.htm","Actor","pauldano.htm","Paul Dano",""
"23760","wherethewildthingsare.htm","Actor","jamesgandolfini.htm","James Gandolfini",""
"23761","wherethewildthingsare.htm","Actor","maxrecords.htm","Max Records",""
"23762","wherethewildthingsare.htm","Actor","forestwhitaker.htm","Forest Whitaker",""
"23763","wherethewildthingsare.htm","Actor","michellewilliams.htm","Michelle Williams",""
"23764","wherethewildthingsare.htm","Producer","garygoetzman.htm","Gary Goetzman",""
"23765","wherethewildthingsare.htm","Producer","tomhanks.htm","Tom Hanks",""
"23766","wherethewildthingsare.htm","Producer","thomastull.htm","Thomas Tull",""
"23767","wherethewildthingsare.htm","Composer","carterburwell.htm","Carter Burwell",""
"23774","whipit.htm","Director","drewbarrymore.htm","Drew Barrymore",""
"23775","whipit.htm","Writer","shaunacross.htm","Shauna Cross",""
"23776","whipit.htm","Actor","ellenpage.htm","Ellen Page",""
"23777","whipit.htm","Actor","kristenwiig.htm","Kristen Wiig",""
"23785","whistleblower11.htm","Actor","monicabellucci.htm","Monica Bellucci",""
"23786","whistleblower11.htm","Actor","rachelweisz.htm","Rachel Weisz",""
"23804","whiteirishdrinkers.htm","Director","johngray.htm","John Gray",""
"23805","whiteirishdrinkers.htm","Writer","johngray.htm","John Gray",""
"23806","whiteirishdrinkers.htm","Producer","johngray.htm","John Gray",""
"23828","whiteout.htm","Director","dominicsena.htm","Dominic Sena",""
"23829","whiteout.htm","Writer","erichhoeber.htm","Erich Hoeber",""
"23830","whiteout.htm","Writer","jonhoeber.htm","Jon Hoeber",""
"23831","whiteout.htm","Actor","katebeckinsale.htm","Kate Beckinsale",""
"23832","whiteout.htm","Producer","susandowney.htm","Susan Downey",""
"23833","whiteout.htm","Producer","joelsilver.htm","Joel Silver",""
"23834","whiteout.htm","Composer","johnfrizzell.htm","John Frizzell",""
"23840","whiteribbon.htm","Director","michaelhaneke.htm","Michael Haneke",""
"23841","whiteribbon.htm","Writer","michaelhaneke.htm","Michael Haneke",""
"23861","whoisjacksonpollock.htm","Composer","terenceblanchard.htm","Terence Blanchard",""
"23862","whokilledtheelectriccar.htm","Composer","michaelbrook.htm","Michael Brook",""
"23886","whosyourcaddy.htm","Actor","camgigandet.htm","Cam Gigandet",""
"23887","whydidigetmarried.htm","Director","tylerperry.htm","Tyler Perry",""
"23888","whydidigetmarried.htm","Writer","tylerperry.htm","Tyler Perry",""
"23889","whydidigetmarried.htm","Actor","tylerperry.htm","Tyler Perry",""
"23890","whydidigetmarried.htm","Producer","tylerperry.htm","Tyler Perry",""
"23891","whydidigetmarried.htm","Composer","aaronzigman.htm","Aaron Zigman",""
"23892","whydidigetmarriedtoo.htm","Director","tylerperry.htm","Tyler Perry",""
"23893","whydidigetmarriedtoo.htm","Writer","tylerperry.htm","Tyler Perry",""
"23894","whydidigetmarriedtoo.htm","Actor","tylerperry.htm","Tyler Perry",""
"23895","whydidigetmarriedtoo.htm","Producer","tylerperry.htm","Tyler Perry",""
"23901","wickerman.htm","Director","neillabute.htm","Neil LaBute",""
"23902","wickerman.htm","Writer","neillabute.htm","Neil LaBute",""
"23903","wickerman.htm","Actor","nicolascage.htm","Nicolas Cage",""
"23904","wickerman.htm","Producer","nicolascage.htm","Nicolas Cage",""
"23912","wiigapatow.htm","Director","paulfeig.htm","Paul Feig",""
"23913","wiigapatow.htm","Writer","kristenwiig.htm","Kristen Wiig",""
"23914","wiigapatow.htm","Actor","kristenwiig.htm","Kristen Wiig",""
"23915","wiigapatow.htm","Actor","rosebyrne.htm","Rose Byrne",""
"23916","wiigapatow.htm","Actor","melissamccarthy.htm","Melissa McCarthy",""
"23917","wiigapatow.htm","Actor","jonhamm.htm","Jon Hamm",""
"23918","wiigapatow.htm","Producer","juddapatow.htm","Judd Apatow",""
"23919","wiigapatow.htm","Producer","claytontownsend.htm","Clayton Townsend",""
"23922","wild.htm","Actor","kiefersutherland.htm","Kiefer Sutherland","*"
"23923","wild.htm","Producer","beauflynn.htm","Beau Flynn",""
"23924","wild.htm","Composer","alansilvestri.htm","Alan Silvestri",""
"23944","wildhogs.htm","Actor","johntravolta.htm","John Travolta",""
"23945","wildhogs.htm","Actor","timallen.htm","Tim Allen",""
"23946","wildhogs.htm","Actor","martinlawrence.htm","Martin Lawrence",""
"23947","wildhogs.htm","Actor","williamhmacy.htm","William H. Macy",""
"23948","wildhogs.htm","Actor","marisatomei.htm","Marisa Tomei",""
"23949","wildhogs.htm","Producer","brianrobbins.htm","Brian Robbins",""
"23950","wildhogs.htm","Composer","teddycastellucci.htm","Teddy Castellucci",""
"23954","wildtarget.htm","Actor","emilyblunt.htm","Emily Blunt",""
"23955","wildtarget.htm","Actor","rupertgrint.htm","Rupert Grint",""
"23964","wildwestcomedyshow.htm","Actor","vincevaughn.htm","Vince Vaughn",""
"23965","wildwestcomedyshow.htm","Actor","jonfavreau.htm","Jon Favreau","*"
"23966","wildwestcomedyshow.htm","Actor","justinlong.htm","Justin Long","*"
"23967","wildwestcomedyshow.htm","Producer","vincevaughn.htm","Vince Vaughn",""
"24010","windthatshakesthebarley.htm","Actor","cillianmurphy.htm","Cillian Murphy",""
"24024","winniethepooh.htm","Producer","johnlasseter.htm","John Lasseter",""
"24025","winniethepooh.htm","Composer","henryjackman.htm","Henry Jackman",""
"24037","wintersbone.htm","Director","debragranik.htm","Debra Granik",""
"24038","wintersbone.htm","Writer","debragranik.htm","Debra Granik",""
"24039","wintersbone.htm","Actor","jenniferlawrence.htm","Jennifer Lawrence",""
"24045","winwin.htm","Director","tommccarthy.htm","Tom McCarthy",""
"24046","winwin.htm","Writer","tommccarthy.htm","Tom McCarthy",""
"24047","winwin.htm","Actor","paulgiamatti.htm","Paul Giamatti",""
"24048","winwin.htm","Actor","amyryan.htm","Amy Ryan",""
"24049","winwin.htm","Composer","lyleworkman.htm","Lyle Workman",""
"24081","witlessprotection.htm","Actor","larrythecableguy.htm","Larry the Cable Guy",""
"24095","wolfman.htm","Director","joejohnston.htm","Joe Johnston",""
"24096","wolfman.htm","Writer","andrewkevinwalker.htm","Andrew Kevin Walker",""
"24097","wolfman.htm","Actor","anthonyhopkins.htm","Anthony Hopkins",""
"24098","wolfman.htm","Actor","emilyblunt.htm","Emily Blunt",""
"24099","wolfman.htm","Producer","ryankavanaugh.htm","Ryan Kavanaugh",""
"24100","wolfman.htm","Producer","scottstuber.htm","Scott Stuber",""
"24101","wolfman.htm","Composer","dannyelfman.htm","Danny Elfman",""
"24102","wolverine.htm","Actor","hughjackman.htm","Hugh Jackman",""
"24103","wolverine.htm","Actor","lievschreiber.htm","Liev Schreiber",""
"24104","wolverine.htm","Actor","ryanreynolds.htm","Ryan Reynolds",""
"24105","wolverine.htm","Actor","taylorkitsch.htm","Taylor Kitsch",""
"24106","wolverine.htm","Producer","laurenschulerdonner.htm","Lauren Schuler Donner",""
"24107","wolverine.htm","Producer","richarddonner.htm","Richard Donner",""
"24108","wolverine.htm","Producer","hughjackman.htm","Hugh Jackman",""
"24109","wolverine.htm","Producer","stanlee.htm","Stan Lee",""
"24110","wolverine.htm","Producer","ralphwinter.htm","Ralph Winter",""
"24111","wolverine.htm","Composer","harrygregsonwilliams.htm","Harry Gregson-Williams",""
"24113","women08.htm","Actor","megryan.htm","Meg Ryan",""
"24114","women08.htm","Actor","annettebening.htm","Annette Bening",""
"24115","women08.htm","Actor","evamendes.htm","Eva Mendes",""
"24116","women08.htm","Actor","jadapinkett.htm","Jada Pinkett-Smith",""
"24117","women08.htm","Actor","carriefisher.htm","Carrie Fisher",""
"24118","women08.htm","Actor","bettemidler.htm","Bette Midler",""
"24119","women08.htm","Composer","markisham.htm","Mark Isham",""
"24169","worldsfastestindian.htm","Director","rogerdonaldson.htm","Roger Donaldson",""
"24170","worldsfastestindian.htm","Writer","rogerdonaldson.htm","Roger Donaldson",""
"24171","worldsfastestindian.htm","Actor","anthonyhopkins.htm","Anthony Hopkins",""
"24172","worldsfastestindian.htm","Producer","rogerdonaldson.htm","Roger Donaldson",""
"24173","worldsgreatestdad.htm","Director","bobcatgoldthwait.htm","Bobcat Goldthwait",""
"24174","worldsgreatestdad.htm","Writer","bobcatgoldthwait.htm","Bobcat Goldthwait",""
"24175","worldsgreatestdad.htm","Actor","robinwilliams.htm","Robin Williams",""
"24183","wrestler.htm","Director","darrenaronofsky.htm","Darren Aronofsky",""
"24184","wrestler.htm","Actor","mickeyrourke.htm","Mickey Rourke",""
"24185","wrestler.htm","Actor","marisatomei.htm","Marisa Tomei",""
"24186","wrestler.htm","Composer","clintmansell.htm","Clint Mansell",""
"24198","wtc.htm","Director","oliverstone.htm","Oliver Stone",""
"24199","wtc.htm","Actor","nicolascage.htm","Nicolas Cage",""
"24200","wtc.htm","Actor","mariabello.htm","Maria Bello",""
"24201","wtc.htm","Actor","maggiegyllenhaal.htm","Maggie Gyllenhaal",""
"24202","wtc.htm","Actor","violadavis.htm","Viola Davis","*"
"24203","wtc.htm","Composer","craigarmstrong.htm","Craig Armstrong",""
"24237","x3.htm","Director","brettratner.htm","Brett Ratner",""
"24238","x3.htm","Writer","simonkinberg.htm","Simon Kinberg",""
"24239","x3.htm","Writer","zakpenn.htm","Zak Penn",""
"24240","x3.htm","Actor","hughjackman.htm","Hugh Jackman",""
"24241","x3.htm","Actor","halleberry.htm","Halle Berry",""
"24242","x3.htm","Actor","ianmckellen.htm","Ian McKellen",""
"24243","x3.htm","Actor","famkejanssen.htm","Famke Janssen",""
"24244","x3.htm","Actor","annapaquin.htm","Anna Paquin",""
"24245","x3.htm","Actor","kelseygrammer.htm","Kelsey Grammer",""
"24246","x3.htm","Actor","rebeccaromijn.htm","Rebecca Romijn",""
"24247","x3.htm","Actor","jamesmarsden.htm","James Marsden",""
"24248","x3.htm","Actor","benfoster.htm","Ben Foster","*"
"24249","x3.htm","Actor","patrickstewart.htm","Patrick Stewart",""
"24250","x3.htm","Actor","ellenpage.htm","Ellen Page","*"
"24251","x3.htm","Producer","aviarad.htm","Avi Arad",""
"24252","x3.htm","Producer","laurenschulerdonner.htm","Lauren Schuler Donner",""
"24253","x3.htm","Producer","kevinfeige.htm","Kevin Feige",""
"24254","x3.htm","Producer","stanlee.htm","Stan Lee",""
"24255","x3.htm","Producer","ralphwinter.htm","Ralph Winter",""
"24256","x3.htm","Cinematographer","dantespinotti.htm","Dante Spinotti",""
"24257","x3.htm","Composer","johnpowell.htm","John Powell",""
"24260","xfiles2.htm","Actor","davidduchovny.htm","David Duchovny",""
"24261","xfiles2.htm","Actor","gilliananderson.htm","Gillian Anderson",""
"24262","xfiles2.htm","Actor","amandapeet.htm","Amanda Peet",""
"24281","xmenfirstclass.htm","Director","matthewvaughn.htm","Matthew Vaughn",""
"24282","xmenfirstclass.htm","Writer","janegoldman.htm","Jane Goldman",""
"24283","xmenfirstclass.htm","Writer","ashleymiller.htm","Ashley Miller",""
"24284","xmenfirstclass.htm","Writer","bryansinger.htm","Bryan Singer",""
"24285","xmenfirstclass.htm","Writer","zackstentz.htm","Zack Stentz",""
"24286","xmenfirstclass.htm","Writer","matthewvaughn.htm","Matthew Vaughn",""
"24287","xmenfirstclass.htm","Actor","jamesmcavoy.htm","James McAvoy",""
"24288","xmenfirstclass.htm","Actor","michaelfassbender.htm","Michael Fassbender",""
"24289","xmenfirstclass.htm","Actor","jenniferlawrence.htm","Jennifer Lawrence",""
"24290","xmenfirstclass.htm","Actor","rosebyrne.htm","Rose Byrne",""
"24291","xmenfirstclass.htm","Actor","januaryjones.htm","January Jones",""
"24292","xmenfirstclass.htm","Actor","kevinbacon.htm","Kevin Bacon",""
"24293","xmenfirstclass.htm","Actor","nicholashoult.htm","Nicholas Hoult",""
"24294","xmenfirstclass.htm","Producer","simonkinberg.htm","Simon Kinberg",""
"24295","xmenfirstclass.htm","Producer","bryansinger.htm","Bryan Singer",""
"24296","xmenfirstclass.htm","Composer","henryjackman.htm","Henry Jackman",""
"24330","yearofthedog.htm","Director","mikewhite.htm","Mike White",""
"24331","yearofthedog.htm","Writer","mikewhite.htm","Mike White",""
"24332","yearofthedog.htm","Actor","petersarsgaard.htm","Peter Sarsgaard",""
"24333","yearofthedog.htm","Producer","bradpitt.htm","Brad Pitt",""
"24334","yearofthedog.htm","Composer","christophebeck.htm","Christophe Beck",""
"24339","yearone.htm","Actor","jackblack.htm","Jack Black",""
"24340","yearone.htm","Actor","michaelcera.htm","Michael Cera",""
"24341","yearone.htm","Actor","christophermintzplasse.htm","Christopher Mintz-Plasse",""
"24342","yearone.htm","Actor","junotemple.htm","Juno Temple",""
"24343","yearone.htm","Actor","oliviawilde.htm","Olivia Wilde",""
"24344","yearone.htm","Producer","juddapatow.htm","Judd Apatow",""
"24345","yearone.htm","Producer","claytontownsend.htm","Clayton Townsend",""
"24346","yearone.htm","Composer","theodoreshapiro.htm","Theodore Shapiro",""
"24347","yellowhandkerchief.htm","Actor","mariabello.htm","Maria Bello",""
"24348","yellowhandkerchief.htm","Actor","kristenstewart.htm","Kristen Stewart",""
"24349","yellowhandkerchief.htm","Actor","eddieredmayne.htm","Eddie Redmayne",""
"24352","yesman.htm","Writer","nickstoller.htm","Nick Stoller",""
"24353","yesman.htm","Actor","jimcarrey.htm","Jim Carrey",""
"24354","yesman.htm","Actor","bradleycooper.htm","Bradley Cooper",""
"24355","yesman.htm","Actor","zooeydeschanel.htm","Zooey Deschanel",""
"24356","yesman.htm","Producer","danagoldberg.htm","Dana Goldberg",""
"24357","yesman.htm","Producer","davidheyman.htm","David Heyman",""
"24358","yesman.htm","Composer","lyleworkman.htm","Lyle Workman",""
"24359","yogibear.htm","Writer","joshuasternin.htm","Joshua Sternin",""
"24360","yogibear.htm","Writer","jeffreyventimilia.htm","Jeffrey Ventimilia",""
"24361","yogibear.htm","Actor","annafaris.htm","Anna Faris",""
"24362","yogibear.htm","Actor","justintimberlake.htm","Justin Timberlake",""
"24363","yogibear.htm","Producer","karenrosenfelt.htm","Karen Rosenfelt",""
"24364","youagain.htm","Director","andyfickman.htm","Andy Fickman",""
"24365","youagain.htm","Actor","kristenbell.htm","Kristen Bell",""
"24366","youagain.htm","Actor","sigourneyweaver.htm","Sigourney Weaver",""
"24367","youagain.htm","Producer","andyfickman.htm","Andy Fickman",""
"24376","youdontmesswiththezohan.htm","Director","dennisdugan.htm","Dennis Dugan",""
"24377","youdontmesswiththezohan.htm","Writer","juddapatow.htm","Judd Apatow",""
"24378","youdontmesswiththezohan.htm","Writer","adamsandler.htm","Adam Sandler",""
"24379","youdontmesswiththezohan.htm","Actor","adamsandler.htm","Adam Sandler",""
"24380","youdontmesswiththezohan.htm","Actor","nickswardson.htm","Nick Swardson",""
"24381","youdontmesswiththezohan.htm","Actor","robschneider.htm","Rob Schneider",""
"24382","youdontmesswiththezohan.htm","Producer","jackgiarraputo.htm","Jack Giarraputo",""
"24383","youdontmesswiththezohan.htm","Producer","adamsandler.htm","Adam Sandler",""
"24387","youkillme.htm","Director","johndahl.htm","John Dahl",""
"24388","youkillme.htm","Writer","christophermarkus.htm","Christopher Markus",""
"24389","youkillme.htm","Writer","stephenmcfeely.htm","Stephen McFeely",""
"24390","youkillme.htm","Actor","benkingsley.htm","Ben Kingsley",""
"24391","youkillme.htm","Actor","tealeoni.htm","Tea Leoni",""
"24392","youkillme.htm","Actor","lukewilson.htm","Luke Wilson",""
"24393","youkillme.htm","Producer","tealeoni.htm","Tea Leoni",""
"24394","youkillme.htm","Composer","marcelozarvos.htm","Marcelo Zarvos",""
"24395","youmeanddupree.htm","Actor","owenwilson.htm","Owen Wilson",""
"24396","youmeanddupree.htm","Actor","katehudson.htm","Kate Hudson",""
"24397","youmeanddupree.htm","Actor","mattdillon.htm","Matt Dillon",""
"24398","youmeanddupree.htm","Actor","michaeldouglas.htm","Michael Douglas",""
